Table,Sheet,Field,Type,Position,ZH,VN,TH
act_translate.xlsx,act_translate,cn,后端,B1162,车凌波,,
act_translate.xlsx,act_translate,cn,后端,B1163,瞿秀洁,,
act_translate.xlsx,act_translate,cn,后端,B1164,梅仪,,
act_translate.xlsx,act_translate,cn,后端,B1165,房书意,,
act_translate.xlsx,act_translate,cn,后端,B1166,闵莹,,
act_translate.xlsx,act_translate,cn,后端,B1167,周暮芸,,
act_translate.xlsx,act_translate,cn,后端,B1168,柏望雅,,
act_translate.xlsx,act_translate,cn,后端,B1169,冯梦秋,,
act_translate.xlsx,act_translate,cn,后端,B1170,公书意,,
act_translate.xlsx,act_translate,cn,后端,B1171,梁诗文,,
act_translate.xlsx,act_translate,cn,后端,B1172,蔡雅柔,,
act_translate.xlsx,act_translate,cn,后端,B1173,书芯,,
act_translate.xlsx,act_translate,cn,后端,B1174,凤萌阳,,
act_translate.xlsx,act_translate,cn,后端,B1175,钭莹,,
act_translate.xlsx,act_translate,cn,后端,B1176,利思涵,,
act_translate.xlsx,act_translate,cn,后端,B1177,养书桃,,
act_translate.xlsx,act_translate,cn,后端,B1178,林萌阳,,
act_translate.xlsx,act_translate,cn,后端,B1179,仲怡嘉,,
act_translate.xlsx,act_translate,cn,后端,B1180,展夏月,,
act_translate.xlsx,act_translate,cn,后端,B1181,松琴雪,,
act_translate.xlsx,act_translate,cn,后端,B1182,金芮澜,,
act_translate.xlsx,act_translate,cn,后端,B1183,荀雅柔,,
act_translate.xlsx,act_translate,cn,后端,B1184,娄博雅,,
act_translate.xlsx,act_translate,cn,后端,B1185,劳勤,,
act_translate.xlsx,act_translate,cn,后端,B1186,郁宜嘉,,
act_translate.xlsx,act_translate,cn,后端,B1187,丁可可,,
act_translate.xlsx,act_translate,cn,后端,B1188,司徒柔洁,,
act_translate.xlsx,act_translate,cn,后端,B1189,仲竹雨,,
act_translate.xlsx,act_translate,cn,后端,B1190,檀颖丹,,
act_translate.xlsx,act_translate,cn,后端,B1191,刁以晴,,
act_translate.xlsx,act_translate,cn,后端,B1192,谷赫然,,
act_translate.xlsx,act_translate,cn,后端,B1193,邢婷,,
act_translate.xlsx,act_translate,cn,后端,B1194,澹思美,,
act_translate.xlsx,act_translate,cn,后端,B1195,祖丘草,,
act_translate.xlsx,act_translate,cn,后端,B1196,曾紫玉,,
act_translate.xlsx,act_translate,cn,后端,B1197,仲洁玉,,
act_translate.xlsx,act_translate,cn,后端,B1198,班岚,,
act_translate.xlsx,act_translate,cn,后端,B1199,凌津童,,
act_translate.xlsx,act_translate,cn,后端,B1200,仰兰泽,,
act_translate.xlsx,act_translate,cn,后端,B1201,盛博雅,,
act_translate.xlsx,act_translate,cn,后端,B1202,马和暄,,
act_translate.xlsx,act_translate,cn,后端,B1203,严宵晨,,
act_translate.xlsx,act_translate,cn,后端,B1204,乐湘云,,
act_translate.xlsx,act_translate,cn,后端,B1205,瞿梦秋,,
act_translate.xlsx,act_translate,cn,后端,B1206,邹芯,,
act_translate.xlsx,act_translate,cn,后端,B1207,国碧琳,,
act_translate.xlsx,act_translate,cn,后端,B1208,谷淑,,
act_translate.xlsx,act_translate,cn,后端,B1209,慎新美,,
act_translate.xlsx,act_translate,cn,后端,B1210,刁台怡,,
act_translate.xlsx,act_translate,cn,后端,B1211,欧阳依然,,
act_translate.xlsx,act_translate,cn,后端,B1212,章书意,,
act_translate.xlsx,act_translate,cn,后端,B1213,宣蓉城,,
act_translate.xlsx,act_translate,cn,后端,B1214,乔怀思,,
act_translate.xlsx,act_translate,cn,后端,B1215,冯莹然,,
act_translate.xlsx,act_translate,cn,后端,B1216,茅小谷,,
act_translate.xlsx,act_translate,cn,后端,B1217,仲梓菱,,
act_translate.xlsx,act_translate,cn,后端,B1218,郦帅红,,
act_translate.xlsx,act_translate,cn,后端,B1219,周妮娜,,
act_translate.xlsx,act_translate,cn,后端,B1220,璩洁玉,,
act_translate.xlsx,act_translate,cn,后端,B1221,衡浩岚,,
act_translate.xlsx,act_translate,cn,后端,B1222,周夏月,,
act_translate.xlsx,act_translate,cn,后端,B1223,蒙丰熙,,
act_translate.xlsx,act_translate,cn,后端,B1224,仰梓欣,,
act_translate.xlsx,act_translate,cn,后端,B1225,松森莉,,
act_translate.xlsx,act_translate,cn,后端,B1226,公乐欣,,
act_translate.xlsx,act_translate,cn,后端,B1227,解古香,,
act_translate.xlsx,act_translate,cn,后端,B1228,松妮子,,
act_translate.xlsx,act_translate,cn,后端,B1229,蒙含秀,,
act_translate.xlsx,act_translate,cn,后端,B1230,咸梓欣,,
act_translate.xlsx,act_translate,cn,后端,B1231,余奇颖,,
act_translate.xlsx,act_translate,cn,后端,B1232,茅娅童,,
act_translate.xlsx,act_translate,cn,后端,B1233,松宵晨,,
act_translate.xlsx,act_translate,cn,后端,B1234,单和暄,,
act_translate.xlsx,act_translate,cn,后端,B1235,篁丝萝,,
act_translate.xlsx,act_translate,cn,后端,B1236,南宫天慧,,
act_translate.xlsx,act_translate,cn,后端,B1237,南博雅,,
act_translate.xlsx,act_translate,cn,后端,B1238,况碧琳,,
act_translate.xlsx,act_translate,cn,后端,B1239,万春梅,,
act_translate.xlsx,act_translate,cn,后端,B1240,蹇妮娜,,
act_translate.xlsx,act_translate,cn,后端,B1241,居彨,,
act_translate.xlsx,act_translate,cn,后端,B1242,盛可可,,
act_translate.xlsx,act_translate,cn,后端,B1243,凌斯文,,
act_translate.xlsx,act_translate,cn,后端,B1244,包一瑾,,
act_translate.xlsx,act_translate,cn,后端,B1245,谢婉容,,
act_translate.xlsx,act_translate,cn,后端,B1246,武新美,,
act_translate.xlsx,act_translate,cn,后端,B1247,第博雅,,
act_translate.xlsx,act_translate,cn,后端,B1248,西雪羽,,
act_translate.xlsx,act_translate,cn,后端,B1249,暨霓云,,
act_translate.xlsx,act_translate,cn,后端,B1250,木秀洁,,
act_translate.xlsx,act_translate,cn,后端,B1251,印笛韵,,
act_translate.xlsx,act_translate,cn,后端,B1252,乔韫玉,,
act_translate.xlsx,act_translate,cn,后端,B1253,孔平良,,
act_translate.xlsx,act_translate,cn,后端,B1254,冼海女,,
act_translate.xlsx,act_translate,cn,后端,B1255,司徒雪漫,,
act_translate.xlsx,act_translate,cn,后端,B1256,干雅可,,
act_translate.xlsx,act_translate,cn,后端,B1257,杨小萤,,
act_translate.xlsx,act_translate,cn,后端,B1258,别珠星,,
act_translate.xlsx,act_translate,cn,后端,B1259,苏问萍,,
act_translate.xlsx,act_translate,cn,后端,B1260,姜勤,,
act_translate.xlsx,act_translate,cn,后端,B1261,乐莺莺,,
act_translate.xlsx,act_translate,cn,后端,B1262,林宜嘉,,
act_translate.xlsx,act_translate,cn,后端,B1263,漆知睿,,
act_translate.xlsx,act_translate,cn,后端,B1264,商霓云,,
act_translate.xlsx,act_translate,cn,后端,B1265,管冰洁,,
act_translate.xlsx,act_translate,cn,后端,B1266,茅梦桐,,
act_translate.xlsx,act_translate,cn,后端,B1267,包和暄,,
act_translate.xlsx,act_translate,cn,后端,B1268,迟夏菡,,
act_translate.xlsx,act_translate,cn,后端,B1269,瞿渺,,
act_translate.xlsx,act_translate,cn,后端,B1270,蔺笑寒,,
act_translate.xlsx,act_translate,cn,后端,B1271,雍雅韶,,
act_translate.xlsx,act_translate,cn,后端,B1272,兀蓓蕾,,
act_translate.xlsx,act_translate,cn,后端,B1273,别梓欣,,
act_translate.xlsx,act_translate,cn,后端,B1274,柳台怡,,
act_translate.xlsx,act_translate,cn,后端,B1275,漆恺乐,,
act_translate.xlsx,act_translate,cn,后端,B1276,和轩,,
act_translate.xlsx,act_translate,cn,后端,B1277,弥安志,,
act_translate.xlsx,act_translate,cn,后端,B1278,赵冠玉,,
act_translate.xlsx,act_translate,cn,后端,B1279,穆浩思,,
act_translate.xlsx,act_translate,cn,后端,B1280,郭意蕴,,
act_translate.xlsx,act_translate,cn,后端,B1281,荀律,,
act_translate.xlsx,act_translate,cn,后端,B1282,严兴发,,
act_translate.xlsx,act_translate,cn,后端,B1283,祁奇思,,
act_translate.xlsx,act_translate,cn,后端,B1284,农英飙,,
act_translate.xlsx,act_translate,cn,后端,B1285,我在<color=#009800>【棍荡江湖】</color>中获得幸运大奖：[~p_~p] <color=#009800 click='jump' param='1011201'><u>前往获取</u></color></color>,,
act_translate.xlsx,act_translate,yuenan,后端,D7,Giang Hồ Tặng Lễ,,
act_translate.xlsx,act_translate,yuenan,后端,D8,Trục Nguyệt-Thử Luyện,,
act_translate.xlsx,act_translate,yuenan,后端,D9,Giang Hồ-Giang Hồ Tặng Lễ,,
act_translate.xlsx,act_translate,yuenan,后端,D10,Băng Tâm,,
act_translate.xlsx,act_translate,yuenan,后端,D12,Kiếm Ảnh Tây Môn Xuy Tuyết-Thử Thách,,
act_translate.xlsx,act_translate,yuenan,后端,D13,Đăng nhập 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D14,Nạp 6 KP,,
act_translate.xlsx,act_translate,yuenan,后端,D15,Rút thưởng hoạt động này 2 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D16,Rút thưởng hoạt động này 4 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D17,Đoạt Bảo May Mắn 10 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D18,Đoạt Bảo May Mắn 20 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D19,Đoạt Bảo Cao Cấp 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D20,Đoạt Bảo Cao Cấp 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D21,Chiêu Mộ Cao Cấp 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D22,Chiêu Mộ Cao Cấp 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D23,Tác Chiến Nhanh 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D24,Tác Chiến Nhanh 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D25,Khiêu chiến Lôi Đài Tỷ Võ 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D26,Khiêu chiến Lôi Đài Tỷ Võ 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D27,Tham gia Thí Luyện Bí Cảnh 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D28,Tham gia Thí Luyện Bí Cảnh 8 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D29,Khiêu chiến Địch Tướng Bang 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D30,Khiêu chiến Địch Tướng Bang 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D31,Tham gia Thí Luyện Bảo Tháp 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D32,Tham gia Thí Luyện Bảo Tháp 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D33,Viễn Chinh La Sát thắng lợi 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D34,Viễn Chinh La Sát thắng lợi 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D35,Nâng cấp Kỹ Năng Bang 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D36,Nâng cấp Kỹ Năng Bang 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D37,Mua tại Tiệm Đạo Cụ 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D38,Mua tại Tiệm Đạo Cụ 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D39,Ghép Trang Bị thành công 2 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D40,Ghép Trang Bị thành công 4 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D41,Hẹn Mỹ Nhân 2 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D42,Hẹn Mỹ Nhân 4 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D43,Rung Cây Tiền 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D44,Rung Cây Tiền 7 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D45,Rung Cây Tiền 10 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D46,Trục Nguyệt-Ngọc Trí,,
act_translate.xlsx,act_translate,yuenan,后端,D47,Đăng nhập 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D48,Nạp 6 KP,,
act_translate.xlsx,act_translate,yuenan,后端,D49,Rút thưởng hoạt động này 2 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D50,Rút thưởng hoạt động này 4 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D51,Khiêu chiến Thí Luyện 2 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D52,Khiêu chiến Thí Luyện 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D53,Đoạt Bảo May Mắn 10 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D54,Đoạt Bảo May Mắn 20 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D55,Đoạt Bảo Cao Cấp 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D56,Đoạt Bảo Cao Cấp 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D57,Chiêu Mộ Cao Cấp 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D58,Chiêu Mộ Cao Cấp 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D59,Tác Chiến Nhanh 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D60,Tác Chiến Nhanh 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D61,Khiêu chiến Lôi Đài Tỷ Võ 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D62,Khiêu chiến Lôi Đài Tỷ Võ 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D63,Tham gia Thí Luyện Bí Cảnh 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D64,Tham gia Thí Luyện Bí Cảnh 8 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D65,Khiêu chiến Địch Tướng Bang 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D66,Khiêu chiến Địch Tướng Bang 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D67,Tham gia Thí Luyện Bảo Tháp 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D68,Tham gia Thí Luyện Bảo Tháp 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D69,Viễn Chinh La Sát thắng lợi 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D70,Viễn Chinh La Sát thắng lợi 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D71,Nâng cấp Kỹ Năng Bang 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D72,Nâng cấp Kỹ Năng Bang 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D73,Mua vật phẩm ở Tiệm 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D74,Mua vật phẩm ở Tiệm 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D75,Mua tại Tiệm Đạo Cụ 2 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D76,Mua tại Tiệm Đạo Cụ 4 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D77,Hẹn Mỹ Nhân 2 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D78,Hẹn Mỹ Nhân 4 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D79,Rung Cây Tiền 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D80,Rung Cây Tiền 7 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D81,Rung Cây Tiền 10 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D82,Kiếm Ảnh Tây Môn Xuy Tuyết-Thử Thách,,
act_translate.xlsx,act_translate,yuenan,后端,D83,Trục Nguyệt-Ngọc Trí,,
act_translate.xlsx,act_translate,yuenan,后端,D84,Giang Hồ-Tích Thế Chờ Phát,,
act_translate.xlsx,act_translate,yuenan,后端,D85,Giang Hồ-Tích Thế Chờ Phát,,
act_translate.xlsx,act_translate,yuenan,后端,D86,Trần Đồ,,
act_translate.xlsx,act_translate,yuenan,后端,D87,Phong Vân,,
act_translate.xlsx,act_translate,yuenan,后端,D88,Thanh Uy,,
act_translate.xlsx,act_translate,yuenan,后端,D89,Dung Hội,,
act_translate.xlsx,act_translate,yuenan,后端,D90,Đỉnh Phong,,
act_translate.xlsx,act_translate,yuenan,后端,D91,Hóa Cảnh,,
act_translate.xlsx,act_translate,yuenan,后端,D92,Mộc Hạng,,
act_translate.xlsx,act_translate,yuenan,后端,D93,Thạch Bình,,
act_translate.xlsx,act_translate,yuenan,后端,D94,Trúc Uyển,,
act_translate.xlsx,act_translate,yuenan,后端,D95,Thủy Ố,,
act_translate.xlsx,act_translate,yuenan,后端,D96,Dạ Nhai,,
act_translate.xlsx,act_translate,yuenan,后端,D97,Kỳ Đình,,
act_translate.xlsx,act_translate,yuenan,后端,D98,Sơn Môn,,
act_translate.xlsx,act_translate,yuenan,后端,D99,Tùng Cương,,
act_translate.xlsx,act_translate,yuenan,后端,D100,Khê Gián,,
act_translate.xlsx,act_translate,yuenan,后端,D101,Đỗ Pha,,
act_translate.xlsx,act_translate,yuenan,后端,D102,Thư Viện,,
act_translate.xlsx,act_translate,yuenan,后端,D103,Binh Hiên,,
act_translate.xlsx,act_translate,yuenan,后端,D104,Lôi Đài,,
act_translate.xlsx,act_translate,yuenan,后端,D105,Võ Điện,,
act_translate.xlsx,act_translate,yuenan,后端,D106,Kiếm Đình,,
act_translate.xlsx,act_translate,yuenan,后端,D107,Vân Nhai,,
act_translate.xlsx,act_translate,yuenan,后端,D108,Thương Trận,,
act_translate.xlsx,act_translate,yuenan,后端,D109,Triều Động,,
act_translate.xlsx,act_translate,yuenan,后端,D110,Tâm Kính,,
act_translate.xlsx,act_translate,yuenan,后端,D111,Trận Viê,,
act_translate.xlsx,act_translate,yuenan,后端,D112,Hùng Đường,,
act_translate.xlsx,act_translate,yuenan,后端,D113,Hàn Đàm,,
act_translate.xlsx,act_translate,yuenan,后端,D114,Chung Lâu,,
act_translate.xlsx,act_translate,yuenan,后端,D115,Hoa Viện,,
act_translate.xlsx,act_translate,yuenan,后端,D116,Nghi Đạo,,
act_translate.xlsx,act_translate,yuenan,后端,D117,Tửu Tứ,,
act_translate.xlsx,act_translate,yuenan,后端,D118,Kỳ Lĩnh,,
act_translate.xlsx,act_translate,yuenan,后端,D119,Kinh Các,,
act_translate.xlsx,act_translate,yuenan,后端,D120,Bi Lâm,,
act_translate.xlsx,act_translate,yuenan,后端,D121,Tuyết Bích,,
act_translate.xlsx,act_translate,yuenan,后端,D122,Lôi Điện,,
act_translate.xlsx,act_translate,yuenan,后端,D123,Ngọc Thất,,
act_translate.xlsx,act_translate,yuenan,后端,D124,Kiếm Vực,,
act_translate.xlsx,act_translate,yuenan,后端,D125,Ảo Lang,,
act_translate.xlsx,act_translate,yuenan,后端,D126,Cô Đỉnh,,
act_translate.xlsx,act_translate,yuenan,后端,D127,U Kính,,
act_translate.xlsx,act_translate,yuenan,后端,D128,Không Đình,,
act_translate.xlsx,act_translate,yuenan,后端,D129,Dạ Thuyền,,
act_translate.xlsx,act_translate,yuenan,后端,D130,Tình Vực,,
act_translate.xlsx,act_translate,yuenan,后端,D131,Kiếm Trường,,
act_translate.xlsx,act_translate,yuenan,后端,D132,Luân Hồi,,
act_translate.xlsx,act_translate,yuenan,后端,D133,Thiên Khuyết,,
act_translate.xlsx,act_translate,yuenan,后端,D134,Bạch Mãng-Tranh Phong,,
act_translate.xlsx,act_translate,yuenan,后端,D135,Mãng Tặng,,
act_translate.xlsx,act_translate,yuenan,后端,D136,Bạch Mãng-Mãng Tặng,,
act_translate.xlsx,act_translate,yuenan,后端,D137,Đăng nhập 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D138,Chiêu Mộ Cao Cấp 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D139,Tặng điểm Tình Bạn 10 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D140,Nhận nhiệm vụ Trừ Ma\n Cam 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D141,Tác Chiến Nhanh 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D142,Khiêu chiến Lôi Đài Tỷ Võ 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D143,Tham gia Thí Luyện Bí Cảnh 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D144,Quyên góp Bang 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D145,Khiêu chiến Địch Tướng Bang 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D146,Tham gia Thí Luyện Bảo Tháp 2 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D147,Tham gia Hoa Sơn Luận Kiếm 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D148,Viễn Chinh La Sát thắng lợi 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D149,Nâng cấp Kỹ Năng Bang 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D150,Mua vật phẩm ở Tiệm 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D151,Mua tại Tiệm Đạo Cụ 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D152,Rút thưởng Đoạt Bảo 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D153,Hẹn Hò Mỹ Nhân 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D154,Tăng cấp Thần Binh 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D155,Tăng cấp Chí Bảo 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D156,Rung Cây Tiền 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D157,Nạp khoản tiền bất kỳ,,
act_translate.xlsx,act_translate,yuenan,后端,D158,Hẹn 16 Năm-Tặng Lễ,,
act_translate.xlsx,act_translate,yuenan,后端,D160,Giang Hồ-Huân Vũ Ưu Đãi,,
act_translate.xlsx,act_translate,yuenan,后端,D161,Bạch Mãng-Bàn Châu,,
act_translate.xlsx,act_translate,yuenan,后端,D162,Hẹn 16 Năm-Tuyệt Sắc,,
act_translate.xlsx,act_translate,yuenan,后端,D163,Trục Nguyệt-Cuồn Cuộn Không Dứt,,
act_translate.xlsx,act_translate,yuenan,后端,D164,Bạch Mãng-Mưu Thắng,,
act_translate.xlsx,act_translate,yuenan,后端,D165,Kiếm Ảnh Tây Môn Xuy Tuyết-Tây Môn Xuy Tuyết Hạ Thế,,
act_translate.xlsx,act_translate,yuenan,后端,D166,Trục Nguyệt-Kỳ Phúc,,
act_translate.xlsx,act_translate,yuenan,后端,D167,Bạch Mãng-Nguyện Mãng,,
act_translate.xlsx,act_translate,yuenan,后端,D168,Nhận Phúc Lợi,,
act_translate.xlsx,act_translate,yuenan,后端,D169,Nhận Chinh Chiến,,
act_translate.xlsx,act_translate,yuenan,后端,D170,Phát triển Bang,,
act_translate.xlsx,act_translate,yuenan,后端,D171,Gói Quà Phúc Lợi,,
act_translate.xlsx,act_translate,yuenan,后端,D172,Thí Luyện Luyện Võ,,
act_translate.xlsx,act_translate,yuenan,后端,D173,Chiêu Mộ May Mắn,,
act_translate.xlsx,act_translate,yuenan,后端,D174,Võ Trường Phong Vân,,
act_translate.xlsx,act_translate,yuenan,后端,D175,Tăng Sao Hiệp Khách,,
act_translate.xlsx,act_translate,yuenan,后端,D176,Con Đường Diệt Phỉ,,
act_translate.xlsx,act_translate,yuenan,后端,D177,Trừ Ma Vệ Đạo,,
act_translate.xlsx,act_translate,yuenan,后端,D178,Thần Binh Lợi Khí,,
act_translate.xlsx,act_translate,yuenan,后端,D179,Tăng Cấp,,
act_translate.xlsx,act_translate,yuenan,后端,D180,Tham gia Hoa Sơn Luận Kiếm 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D181,Bậc Thầy May Mắn,,
act_translate.xlsx,act_translate,yuenan,后端,D182,Viễn Chinh La Sát,,
act_translate.xlsx,act_translate,yuenan,后端,D183,Bồi Dưỡng Hiệp Khách,,
act_translate.xlsx,act_translate,yuenan,后端,D184,Đăng nhập 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D185,Tích Nạp 100 Tệ,,
act_translate.xlsx,act_translate,yuenan,后端,D186,Vượt Qua 20 Tầng,,
act_translate.xlsx,act_translate,yuenan,后端,D187,Vượt Qua 30 Tầng,,
act_translate.xlsx,act_translate,yuenan,后端,D188,Vượt Qua 40 Tầng,,
act_translate.xlsx,act_translate,yuenan,后端,D189,Vượt Qua 50 Tầng,,
act_translate.xlsx,act_translate,yuenan,后端,D190,Vượt Qua 60 Tầng,,
act_translate.xlsx,act_translate,yuenan,后端,D191,Vượt Qua 70 Tầng,,
act_translate.xlsx,act_translate,yuenan,后端,D192,Quyên góp Bang 1 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D193,Quyên góp Bang 3 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D194,Quyên góp Bang 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D195,Khiêu chiến địch tướng Bang 2 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D196,Khiêu chiến địch tướng Bang 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D197,Khiêu chiến địch tướng Bang 10 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D198,Phúc Lợi Toàn Dân,,
act_translate.xlsx,act_translate,yuenan,后端,D199,VIP1 Giảm 40%,,
act_translate.xlsx,act_translate,yuenan,后端,D200,Toàn Dân Nửa Giá,,
act_translate.xlsx,act_translate,yuenan,后端,D201,Tích Nạp 200 Tệ,,
act_translate.xlsx,act_translate,yuenan,后端,D202,Vượt Qua 10 Tầng,,
act_translate.xlsx,act_translate,yuenan,后端,D203,Vượt Qua 15 Tầng,,
act_translate.xlsx,act_translate,yuenan,后端,D204,Vượt Qua 20 Tầng,,
act_translate.xlsx,act_translate,yuenan,后端,D205,Vượt Qua 30 Tầng,,
act_translate.xlsx,act_translate,yuenan,后端,D206,Vượt Qua 40 Tầng,,
act_translate.xlsx,act_translate,yuenan,后端,D207,Vượt Qua 50 Tầng,,
act_translate.xlsx,act_translate,yuenan,后端,D208,Chiêu Mộ Thường 10 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D209,Chiêu Mộ Thường 20 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D210,Chiêu Mộ Cao Cấp 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D211,Chiêu Mộ Cao Cấp 10 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D212,Chiêu Mộ Cao Cấp 20 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D213,Chiêu Mộ Cao Cấp 40 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D214,Phúc Lợi Toàn Dân,,
act_translate.xlsx,act_translate,yuenan,后端,D215,VIP2 Nửa Gi,,
act_translate.xlsx,act_translate,yuenan,后端,D216,Tích Nạp 500 Tệ,,
act_translate.xlsx,act_translate,yuenan,后端,D217,Khiêu chiến Lôi Đài Tỷ Võ 5 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D218,Khiêu chiến Lôi Đài Tỷ Võ 10 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D219,Khiêu chiến Lôi Đài Tỷ Võ 15 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D220,Khiêu chiến Lôi Đài Tỷ Võ 20 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D221,Khiêu chiến Lôi Đài Tỷ Võ 30 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D222,Khiêu chiến Lôi Đài Tỷ Võ 40 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D223,Nhận được 1 Hiệp Khách 5 sao,,
